Crop,Variety,Region,Season,Soil_Type,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Yield
Tomato,Cherry,Madhya Pradesh,Zaid,Sandy,107.6228278,89.00395484,59.10771113,25.54526363,47.21526301,6.35348098,373.3789552,31913.95
Wheat,Durum,Haryana,Rabi,Peaty,36.38419101,6.993564003,88.1655509,32.0755411,80.61320195,6.996452835,141.9362599,3970.16
Maize,Dent,Uttar Pradesh,Rabi,Sandy,70.71008733,69.95919238,14.05638914,17.93766842,79.8869098,6.280910524,273.3233473,7185.56
Potato,Yukon Gold,Punjab,Rabi,Saline,32.53872795,49.78089955,20.39223481,15.12992219,55.92561117,6.084481448,194.2018036,22000.2
Rice,Jasmine,Tamil Nadu,Kharif,Peaty,45.2138031,37.62624212,29.56623969,31.47393309,77.85591714,6.776082922,138.7897884,4440.51
Sugarcane,Co 0238,Maharashtra,Kharif,Silt,137.0008013,46.67782698,76.32393574,24.65003219,55.03467035,8.057251768,132.9678414,92958.41
Potato,Yukon Gold,Punjab,Rabi,Silt,9.7382532,47.44355158,80.27629912,41.4589559,94.55678939,7.779416241,145.3372543,27307.78
Sugarcane,Co 0238,Uttar Pradesh,Kharif,Sandy,53.75207857,21.72243373,82.76810129,29.92677861,56.60370673,7.166382385,351.1895594,90316.74
Sugarcane,Co 86032,Karnataka,Kharif,Loamy,37.55261746,20.87437338,62.87757234,12.12881253,51.25168615,7.269144126,160.0723498,83602.03
Wheat,Durum,Rajasthan,Rabi,Sandy,65.19614117,71.6557339,34.87316849,19.8696488,94.04308541,5.090672092,395.5610346,4104.22
Tomato,Roma,Karnataka,Kharif,Peaty,43.94430338,75.79966016,13.48722681,39.3252006,46.27123837,5.588590045,366.1958595,30706.49
Wheat,Soft Red,Punjab,Rabi,Silt,146.7881884,63.55957082,94.27701581,10.31855444,70.49544687,7.58239664,75.93436824,5911.65
Maize,Dent,Rajasthan,Kharif,Saline,84.08228313,51.2834292,27.83144829,25.92514445,49.17048085,6.590800915,199.898538,5553.9
Maize,Flint,Uttar Pradesh,Kharif,Sandy,66.01356814,12.25460034,68.29466674,17.96611331,46.00660717,5.074310015,366.4077908,6436.11
Potato,Russet,Punjab,Rabi,Sandy,77.54268708,49.42647279,64.04050404,24.61511918,52.45448058,7.321250415,387.0790093,31425.14
Sugarcane,Co 86032,Tamil Nadu,Rabi,Loamy,80.50342024,13.16877718,77.9395576,21.80186737,91.51721932,8.14832452,85.78696161,78610.19
Sugarcane,Co 0238,Maharashtra,Rabi,Silt,12.93082193,30.78073705,95.61173392,16.28667037,67.81247921,6.988435289,50.14216477,71323.27
Tomato,Beefsteak,Andhra Pradesh,Zaid,Clay,70.58866047,52.0029927,23.76297973,31.96902665,73.02854454,6.732918357,305.3016814,36936.35
Sugarcane,Co 86032,Andhra Pradesh,Rabi,Saline,61.76250291,64.18125781,71.91728026,10.49149291,48.87426483,4.554213621,89.84422869,55689.07
Wheat,Soft Red,Haryana,Rabi,Silt,9.423994376,81.41819934,70.42646343,26.13413634,86.22036206,5.066420602,193.0161035,5209.7
Potato,Yukon Gold,Madhya Pradesh,Rabi,Peaty,76.46597164,83.29608355,19.25240571,11.64350463,79.60608624,6.223464736,320.8296052,31168.76
Maize,Flint,Rajasthan,Kharif,Loamy,8.33366059,82.52508343,25.16581525,39.07461086,71.95722054,5.766154547,83.35827576,5075.03
Wheat,Hard Red,Madhya Pradesh,Rabi,Loamy,123.4878057,50.40111268,68.13068303,27.88774918,66.99257184,6.271641634,197.1450723,6163.64
Tomato,Cherry,Karnataka,Zaid,Clay,37.28008485,40.80083501,72.65296152,33.4643283,78.82369013,8.41986036,342.5635311,28002.24
Tomato,Roma,Karnataka,Kharif,Loamy,63.98398663,32.36943087,72.64401216,40.93280915,53.67419395,7.884178644,312.531297,40597.27
Maize,Dent,Maharashtra,Kharif,Silt,53.84686375,14.29885259,70.90730421,12.29570656,41.37070122,6.589878867,178.5504545,7151.61
Rice,Jasmine,Punjab,Zaid,Saline,140.6858516,5.835258965,72.17046955,43.14875552,95.19344232,5.491815779,107.4516009,3704.43
Sugarcane,Co 0238,Maharashtra,Rabi,Clay,97.55308511,71.06489887,82.68908481,44.37030933,56.7663252,6.88236882,295.4213701,114463.09
Maize,Dent,Uttar Pradesh,Kharif,Loamy,64.27706704,34.65992174,77.90948811,40.05452559,91.93377295,5.372529702,217.1048351,8123.62
Potato,Red,Haryana,Rabi,Sandy,78.41484801,24.58934365,38.83939761,30.69871356,56.40993352,7.01162714,81.05575127,22058.91
Potato,Yukon Gold,Madhya Pradesh,Rabi,Silt,33.39386421,46.02142932,80.74083524,36.86113134,73.01145442,6.562960695,374.6687188,34730.69
Wheat,Hard Red,Uttar Pradesh,Rabi,Clay,45.92816207,60.03930773,53.63106552,44.09966917,53.70582814,5.979184184,128.4525113,5070.3
Maize,Dent,Maharashtra,Kharif,Sandy,9.310041214,39.42901076,95.41199319,13.25618006,33.09332862,6.629044398,90.28019316,5380.14
Rice,Arborio,Tamil Nadu,Zaid,Peaty,67.45369112,65.34501843,17.91037969,35.43268344,36.32133128,5.849058127,373.8363696,5499.19
Wheat,Soft Red,Rajasthan,Rabi,Saline,89.85207011,25.93072609,62.69106941,23.87346712,56.82481224,6.038454853,318.6042516,4027.25
Wheat,Hard Red,Punjab,Rabi,Sandy,50.92809415,14.03090549,39.56728295,17.06150226,40.38060233,6.506736266,154.5356464,4591.34
Maize,Flint,Maharashtra,Kharif,Saline,66.88506214,78.98254088,77.98009973,33.51964722,55.15466301,6.805940906,111.2503824,5563.36
Sugarcane,Co 0238,Karnataka,Rabi,Silt,56.59951184,63.64810637,99.32183964,34.64669983,39.30812746,5.844986437,144.6408423,95198.59
Sugarcane,Co 0238,Karnataka,Rabi,Sandy,39.06031047,67.97950625,26.73738712,34.21500129,54.64445564,7.150327824,98.1604197,63876
Sugarcane,Co 86032,Tamil Nadu,Rabi,Saline,118.2511164,59.11391437,29.18779846,13.97233655,76.25497626,6.286589606,310.0225275,75540.29
Sugarcane,Co 99004,Maharashtra,Kharif,Loamy,28.28067198,60.38712023,79.43993817,18.6035349,97.27730247,7.232477945,102.6582651,87197.38
Maize,Sweet,Madhya Pradesh,Kharif,Silt,36.67259696,22.73217334,36.82690241,23.72766797,84.32448014,5.130144926,239.2255561,5867.24
Wheat,Hard Red,Punjab,Rabi,Peaty,145.3255992,11.57945955,64.73740372,32.92605106,58.41323532,5.637984742,21.66987951,4453.34
Maize,Flint,Maharashtra,Kharif,Loamy,148.7081229,52.41805394,69.1531817,12.4707982,75.53403386,5.508624024,255.0127895,8542
Potato,Red,Uttar Pradesh,Rabi,Sandy,98.59201283,27.20795843,89.9932329,25.42550423,35.65815443,6.463793454,102.3905151,25235.95
Rice,Jasmine,Punjab,Zaid,Sandy,145.930818,52.89996116,11.80614794,25.33987226,50.27718875,6.183193619,391.4525507,5292.68
Tomato,Cherry,Maharashtra,Kharif,Sandy,144.6274275,64.82214986,31.97501085,19.87564084,63.86193758,5.331461037,335.3760659,31891.18
Sugarcane,Co 99004,Maharashtra,Kharif,Peaty,148.696253,73.50282998,17.15625062,29.22729502,40.59352726,5.395298664,182.9051487,85927.69
Wheat,Hard Red,Uttar Pradesh,Rabi,Sandy,103.4036626,34.64704545,46.22416895,24.15515717,56.94962766,7.502491392,286.1293902,5549.08
Rice,Arborio,Tamil Nadu,Kharif,Peaty,96.77992832,63.96641185,34.99172131,18.6157806,59.68199262,4.75938713,74.38199155,5360.58
Sugarcane,Co 86032,Karnataka,Kharif,Clay,145.0121816,79.60890931,69.14398798,41.17241999,39.45114699,4.898134292,344.9359485,103627.1
Sugarcane,Co 0238,Tamil Nadu,Rabi,Peaty,47.72490175,49.75675892,89.12394742,26.20684181,58.75608637,4.8863452,209.6411365,86701.96
Sugarcane,Co 99004,Uttar Pradesh,Kharif,Sandy,80.15312984,20.48612293,96.17002717,42.29054673,39.46484529,5.518283401,63.58917072,79841.01
Rice,Basmati,Tamil Nadu,Kharif,Saline,77.97834697,70.57401311,11.86401644,25.83592816,83.13400853,5.81142676,114.458082,3806.86
Wheat,Soft Red,Uttar Pradesh,Rabi,Clay,5.458948803,63.51875983,85.91495241,34.05133729,64.46632445,4.979138711,256.2492151,4972.37
Maize,Flint,Rajasthan,Kharif,Silt,69.08248247,58.27720076,57.21257556,34.9836287,79.66615558,5.657707295,238.6605479,7192.17
Rice,Jasmine,Tamil Nadu,Zaid,Silt,101.3779191,26.66546672,16.82162411,19.37633435,32.02724138,7.014662751,35.04851278,4353.28
Wheat,Hard Red,Uttar Pradesh,Rabi,Silt,60.71795072,33.67710223,23.65693,19.73146263,70.19617599,6.895612407,238.5893159,5870.81
Rice,Jasmine,Andhra Pradesh,Kharif,Sandy,99.63515884,11.32405103,21.78973469,20.87411545,48.24930945,5.1642553,139.7209847,4517.19
Sugarcane,Co 0238,Maharashtra,Rabi,Sandy,15.76339117,6.004362347,51.7291645,43.52541555,51.50897768,7.516360269,166.3005559,56298.94
Rice,Jasmine,Tamil Nadu,Kharif,Silt,9.542117436,51.05274458,33.87555697,25.20316011,83.57762706,8.190652001,389.2363028,5245.76
Tomato,Beefsteak,Andhra Pradesh,Kharif,Silt,104.2145426,82.79540978,41.11505768,22.96642039,77.11365258,6.229042781,146.7483402,45639.85
Wheat,Soft Red,Uttar Pradesh,Rabi,Clay,117.395593,5.35497203,59.71736556,16.06119391,93.6255249,8.085292792,87.49977819,4339.1
Wheat,Hard Red,Haryana,Rabi,Silt,125.9946176,56.36044124,31.54025336,28.39916052,38.65150239,5.007929085,126.2065719,5619.87
Sugarcane,Co 99004,Uttar Pradesh,Kharif,Peaty,76.30847187,74.10075096,56.51367713,33.2659187,61.78086073,5.72122685,395.0077845,111017.84
Potato,Yukon Gold,Uttar Pradesh,Rabi,Clay,69.06707047,61.10795081,23.23258927,42.88234661,91.58086145,6.392086738,271.3450277,33072.38
Maize,Flint,Uttar Pradesh,Rabi,Saline,126.3790368,29.21801586,77.59435148,29.87006931,45.90020589,4.96513538,231.958745,5815.33
Maize,Flint,Madhya Pradesh,Kharif,Saline,86.4503312,14.55956619,50.20596735,19.85951073,84.68355675,5.289270611,21.14809169,4072.08
Maize,Dent,Maharashtra,Kharif,Peaty,124.4097829,79.2844649,93.10786305,21.9886698,88.38762844,8.26128884,249.7149632,7923.64
Wheat,Durum,Haryana,Rabi,Saline,14.50050816,22.22535157,14.34937064,28.9237564,51.8087005,5.510209056,117.4968274,2759.08
Potato,Russet,West Bengal,Rabi,Saline,10.3641481,84.42457278,79.4016432,40.90202038,94.50612058,7.426749897,327.3016347,21330.65
Tomato,Cherry,Andhra Pradesh,Rabi,Saline,135.8035757,28.15638057,73.33442229,19.69175683,31.26638355,7.28000781,354.7646787,26299.9
Wheat,Soft Red,Madhya Pradesh,Rabi,Sandy,139.2587417,34.09900603,49.41542027,41.29554958,49.36891002,5.866571491,31.26878719,3547.52
Sugarcane,Co 99004,Karnataka,Kharif,Clay,54.10767333,54.57819043,26.18742821,18.42340763,98.17381687,6.077542156,50.5750202,76811.9
Wheat,Hard Red,Haryana,Rabi,Saline,139.0308691,57.23814731,84.75176181,44.19471287,89.11758098,5.245676841,216.42459,5028.02
Potato,Yukon Gold,West Bengal,Rabi,Clay,121.6460493,60.85860533,24.52270447,31.35907455,94.83212355,5.522898836,240.9321662,32449.53
Rice,Jasmine,Punjab,Kharif,Sandy,91.81406606,76.90618696,95.71139085,24.7384917,91.17284738,7.034953238,202.418276,6823.87
Potato,Russet,Uttar Pradesh,Rabi,Saline,122.854803,72.4364683,12.83350879,31.1036392,84.68209295,6.268120366,99.45479465,21857.1
Wheat,Durum,Rajasthan,Rabi,Clay,118.7631432,83.08565985,20.46559541,43.6721641,43.12676187,4.828824644,319.9057532,4426.15
Sugarcane,Co 86032,Andhra Pradesh,Rabi,Peaty,106.1574905,10.89553967,97.22167061,13.73928528,82.70852229,5.563096372,329.4938494,92425.42
Maize,Dent,Uttar Pradesh,Kharif,Peaty,126.7499299,22.19351349,92.91648077,43.63225828,91.71573125,5.216578344,296.3921874,8224.76
Wheat,Soft Red,Punjab,Rabi,Clay,62.95169099,19.51627789,81.74052766,29.67770179,61.0486124,6.032164242,303.8363473,6440.18
Potato,Yukon Gold,Madhya Pradesh,Zaid,Silt,138.0581726,65.95625364,58.93422706,28.69738135,77.93873004,5.599960044,141.0187451,28756.58
Potato,Red,Haryana,Zaid,Silt,24.7693638,69.8142447,62.59358066,11.79272446,65.03182658,6.324939869,56.96730521,23202.49
Maize,Flint,Madhya Pradesh,Rabi,Clay,77.19727876,58.79884753,15.95307789,37.92863688,95.49435267,4.633170708,86.53149412,5245.04
Tomato,Beefsteak,Andhra Pradesh,Rabi,Silt,22.03925101,57.60169672,41.41924879,17.15155725,57.78245723,4.998931519,272.2853402,36309.87
Wheat,Soft Red,Punjab,Rabi,Sandy,83.21583978,30.17579643,93.35085922,43.51746803,77.05508149,5.279981901,109.6308185,4848.29
Potato,Russet,Punjab,Rabi,Saline,48.58276964,20.80572346,69.42110587,42.82634008,50.77616557,4.911096192,193.4084501,20131.73
Tomato,Roma,Karnataka,Rabi,Saline,130.7850952,52.53659044,45.83436393,11.72631975,85.44864606,5.795411685,337.4410971,27777.74
Rice,Basmati,Uttar Pradesh,Kharif,Sandy,27.46484187,88.05869411,37.13460387,17.33490193,87.74321553,7.857926474,331.7266428,4500.88
Rice,Basmati,Andhra Pradesh,Kharif,Silt,65.70537647,23.04950131,69.40016039,33.97983052,38.07628399,6.713610721,162.4530038,5717.81
Potato,Russet,Uttar Pradesh,Rabi,Peaty,6.153234579,41.30792981,30.06132288,39.14877263,98.71842234,6.679371758,146.9696564,19597
Sugarcane,Co 86032,Karnataka,Kharif,Saline,118.752149,7.475566038,22.62140701,30.7405169,91.93075866,5.240797662,292.3104897,63831.71
Potato,Red,West Bengal,Rabi,Peaty,79.45615077,52.15021135,15.44565258,20.12228061,33.88826068,5.34914192,337.4123398,27544.77
Sugarcane,Co 0238,Tamil Nadu,Kharif,Saline,96.74256419,33.10871114,17.71307208,13.66634881,31.93336621,4.71975742,201.9785691,60268.9
Maize,Sweet,Karnataka,Rabi,Silt,20.86646631,84.64516858,81.70477256,21.86245137,72.60971385,7.243389804,374.8246141,7669.96
Potato,Red,West Bengal,Rabi,Loamy,11.19870517,52.86332783,65.89814319,23.84343071,97.72111086,5.371794336,87.71362138,23357.8
Wheat,Durum,Uttar Pradesh,Rabi,Clay,27.64221228,59.28907342,92.70924367,28.59850161,97.51567098,6.65229986,127.4320529,4527.72
Wheat,Soft Red,Rajasthan,Rabi,Clay,15.2316807,54.59225674,91.03759085,31.03488898,99.73869635,6.395358767,255.4012007,4503.46
Maize,Dent,Madhya Pradesh,Rabi,Sandy,67.98694754,37.16691347,21.65405251,17.06443406,79.8196502,6.808742183,233.7221591,5929.25
Sugarcane,Co 86032,Andhra Pradesh,Rabi,Saline,32.08040561,44.05042709,58.67072243,17.3966382,85.20226668,6.008898993,41.19522995,51266.91
Rice,Arborio,Andhra Pradesh,Kharif,Peaty,26.70657058,61.22759368,97.88027602,13.50624575,93.12017541,7.992834458,84.77298793,4720.67
Maize,Sweet,Maharashtra,Rabi,Silt,76.05499336,27.84731152,23.18434341,32.14399628,86.16645092,7.579435891,357.4314963,6188.36
Maize,Flint,Madhya Pradesh,Rabi,Clay,124.4540803,75.70671962,38.888603,37.55490309,69.63551717,8.116844656,320.7365224,7426.53
Maize,Flint,Maharashtra,Zaid,Sandy,55.65958819,70.38327328,55.45192332,26.04907694,34.23019987,4.544698556,372.2786567,5345.94
Rice,Jasmine,West Bengal,Zaid,Silt,77.23563659,75.69205061,36.18006727,32.96602285,82.11237445,6.879143342,237.4881614,6022.72
Potato,Red,West Bengal,Rabi,Sandy,50.77654064,68.79984008,49.47029043,28.01160152,55.85920971,5.852123823,161.6456222,23127.38
Potato,Red,Punjab,Rabi,Peaty,53.89256327,63.20152821,95.52473995,17.4546688,78.64096746,5.38983306,238.1172821,29418.24
Wheat,Durum,Rajasthan,Rabi,Clay,143.0825946,40.9876137,35.83077963,43.75703655,57.8090804,8.125711649,56.46749157,3587.94
Rice,Basmati,West Bengal,Kharif,Silt,33.14398957,6.774463672,38.96727542,36.8139399,96.68919896,5.083957067,185.5141377,4388.51
Sugarcane,Co 86032,Karnataka,Kharif,Saline,129.2142655,46.27897951,80.3770443,29.94060306,64.77017303,7.463206103,208.810686,76185.3
Sugarcane,Co 86032,Karnataka,Rabi,Silt,81.38477489,59.40351407,24.57718281,16.98625225,89.4476744,7.82118167,286.4687321,94443.23
Maize,Sweet,Maharashtra,Rabi,Saline,64.62971506,56.10577157,29.26382277,15.73068418,65.05549494,7.117243663,46.26282227,3811.65
Maize,Flint,Uttar Pradesh,Kharif,Loamy,16.69211984,54.8949491,46.37145991,29.33117464,57.00501089,4.543250276,377.8363664,7326.92
Wheat,Durum,Uttar Pradesh,Rabi,Peaty,90.89458452,41.07780232,39.99557543,42.77690918,81.34717682,4.646183546,245.0517048,4118.44
Wheat,Soft Red,Haryana,Rabi,Sandy,146.1501612,83.62968406,37.74936398,39.37523823,91.59768655,7.07586433,288.5694196,5777.29
Tomato,Beefsteak,Andhra Pradesh,Zaid,Clay,53.28679073,46.22198181,65.41412462,26.56432835,64.21315197,8.300672641,342.7568083,34785.02
Maize,Dent,Maharashtra,Rabi,Peaty,58.60798527,84.23420245,60.2670008,29.00954505,62.75405744,5.709952778,212.0241379,6918.01
Tomato,Cherry,Tamil Nadu,Rabi,Silt,53.02346569,39.70908022,93.66093586,37.49473192,95.35868509,7.655096897,260.7953558,34403.38
Wheat,Hard Red,Haryana,Rabi,Silt,81.29199569,23.20093912,60.69246689,32.14287621,55.08198729,7.356197591,89.49103777,5723.96
Rice,Arborio,Punjab,Kharif,Loamy,53.71843665,64.27421948,19.82736513,19.27411325,52.53992676,6.152762444,322.9632654,7884.63
Wheat,Durum,Madhya Pradesh,Rabi,Clay,82.16214895,52.3683599,29.22951328,23.71687068,65.81769099,6.682127612,356.4359755,5269.25
Sugarcane,Co 86032,Karnataka,Kharif,Loamy,47.9395071,39.5873181,67.25233642,14.43005888,34.65413453,6.722234994,176.0733484,92251.04
Potato,Yukon Gold,Uttar Pradesh,Rabi,Clay,59.71644754,64.4238163,50.2070164,30.20095428,97.43211349,7.289352919,149.5046567,28096.07
Wheat,Durum,Uttar Pradesh,Rabi,Saline,118.5445267,61.65890486,90.40044832,28.566419,58.74994687,6.968868725,298.7918464,4913.12
Sugarcane,Co 0238,Tamil Nadu,Rabi,Saline,38.7459711,70.44271517,48.18318527,17.85723373,80.48474227,8.412808641,114.4292893,57853.75
Tomato,Cherry,Madhya Pradesh,Kharif,Loamy,54.74390993,75.56561897,10.23567797,19.19033668,98.93498695,7.893055421,192.3741572,30739.08
Wheat,Hard Red,Punjab,Rabi,Sandy,117.0741241,54.26383475,36.89251853,24.98804991,90.0426404,5.3659986,302.2594336,5569.18
Maize,Sweet,Maharashtra,Kharif,Sandy,43.91915568,70.3513975,35.81687224,36.02659234,45.73870187,7.137304937,381.8256048,5653.82
Potato,Russet,Uttar Pradesh,Rabi,Loamy,14.75361712,7.15249013,40.5612237,36.67982753,32.1664673,7.743617457,198.8523112,23804.93
Potato,Red,Punjab,Rabi,Peaty,49.63143015,27.57624228,65.16854213,22.51940494,60.05854271,6.027630216,351.5100228,30016.34
Potato,Yukon Gold,Uttar Pradesh,Rabi,Clay,57.92944605,21.99386869,35.06784127,41.73902707,53.52208877,5.9466905,314.5521492,28764.96
Potato,Yukon Gold,Uttar Pradesh,Rabi,Saline,71.22032587,81.90947501,54.4863062,23.0791341,69.73797752,6.657302586,31.21779637,22480.13
Wheat,Durum,Punjab,Rabi,Loamy,37.0108449,33.41499813,53.8252465,16.12656861,75.63858255,6.046212011,31.2363694,4700.4
Rice,Arborio,Uttar Pradesh,Kharif,Loamy,66.93651963,80.33911004,92.50000416,37.68467053,54.97296203,6.301436729,383.0254743,9665.36
Rice,Jasmine,Uttar Pradesh,Kharif,Peaty,77.74157526,63.4123806,55.4899599,19.10371464,78.4329605,5.57188447,217.7660245,5914.18
Sugarcane,Co 0238,Tamil Nadu,Rabi,Clay,31.7747255,53.6746453,72.25421691,37.32763271,65.48668257,5.651883697,225.7882128,89053.04
Sugarcane,Co 0238,Uttar Pradesh,Rabi,Silt,79.45488862,33.0630555,84.64479243,41.44818505,90.8645607,5.414657339,74.39059074,82035.65
Wheat,Soft Red,Uttar Pradesh,Rabi,Silt,8.726380978,53.1497024,61.17069581,27.66716409,33.13810574,7.344151032,297.1942416,5514.73
Potato,Russet,West Bengal,Rabi,Clay,91.6549883,86.72291167,20.44187401,15.35972253,30.48273285,6.396527721,198.1598337,30959.31
Sugarcane,Co 99004,Uttar Pradesh,Rabi,Saline,44.85907031,5.456732404,58.72171956,24.75946011,72.70411364,5.102781796,42.09791376,51072.03
Wheat,Soft Red,Rajasthan,Rabi,Clay,64.11143439,56.6332357,20.12237395,42.43585329,86.47010021,6.934268299,43.41261983,3597.87
Rice,Jasmine,Uttar Pradesh,Zaid,Sandy,19.27587344,82.94724455,91.63007728,17.19798089,87.34398035,8.259809722,133.5768784,4135.11
Potato,Yukon Gold,West Bengal,Zaid,Peaty,5.291142758,27.34652704,34.46238187,35.37175227,50.08769134,5.148264708,290.4538688,22485.7
Wheat,Durum,Haryana,Rabi,Sandy,92.14874855,26.77863971,42.83265577,10.82175616,44.67306534,7.766862476,129.9169263,4170.08
Rice,Jasmine,West Bengal,Zaid,Peaty,8.06712274,82.6525447,42.79272799,12.38845417,90.70890557,6.988044842,46.20811838,3610.96
Wheat,Soft Red,Madhya Pradesh,Rabi,Peaty,38.5217834,66.95227656,66.92823148,14.8624394,70.94480846,8.46904452,354.8148472,4574.6
Rice,Arborio,Tamil Nadu,Kharif,Clay,64.55788384,29.57507327,30.48342083,28.16089717,45.79241243,6.865967983,174.7995758,5620.97
Tomato,Cherry,Madhya Pradesh,Kharif,Silt,49.26129449,57.827866,21.30578089,22.69938338,61.57115673,4.72345748,283.8855979,32994.1
Rice,Basmati,Punjab,Kharif,Saline,20.41767073,52.62439558,51.84073624,31.5113021,72.48083451,4.835770644,26.22487195,3086.88
Wheat,Soft Red,Punjab,Rabi,Sandy,53.74363551,29.61241844,42.01794902,42.63170378,89.5232655,7.786202874,243.7947835,4667.94
Potato,Russet,West Bengal,Rabi,Sandy,90.11277533,57.89686019,89.36517371,26.81535415,38.29988188,5.232294802,330.6381932,33442.84
Maize,Sweet,Uttar Pradesh,Zaid,Saline,116.8933307,13.95616008,99.28580345,20.38764149,37.30093811,6.637419656,39.95791118,4384.48
Maize,Sweet,Karnataka,Zaid,Saline,35.65058702,12.22713115,63.4184695,13.90429482,75.97754954,4.952626759,64.88871816,3374.71
Tomato,Cherry,Andhra Pradesh,Zaid,Saline,111.5332586,54.13405594,48.08522696,23.58251244,52.06530719,4.711282688,121.728725,22328.17
Rice,Jasmine,Andhra Pradesh,Zaid,Saline,141.7267568,10.16731743,19.05241324,10.16625863,96.7679987,5.869008397,165.646375,3283.56
Potato,Russet,West Bengal,Rabi,Peaty,15.17985976,13.6912767,21.0429606,21.6947989,80.1479033,4.992600718,264.7813076,20469.39
Potato,Yukon Gold,Uttar Pradesh,Rabi,Silt,22.44727681,51.76037615,38.2714945,13.29499743,43.4367876,5.660498428,379.6389814,28335.87
Tomato,Roma,Madhya Pradesh,Rabi,Saline,117.2765414,25.14652897,52.02543931,22.44471877,98.25939051,8.433388771,193.8305156,24637.8
Sugarcane,Co 86032,Andhra Pradesh,Kharif,Loamy,84.37939498,68.45401765,71.429734,26.14042524,56.95298914,7.450488476,140.3440707,106608.17
Tomato,Roma,Tamil Nadu,Kharif,Clay,80.06159648,87.21789975,95.45677164,12.57730362,60.51833291,6.60257729,93.9650728,41055.68
